SKILL_ID,EMPLOYEE_ID,SKILL_NAME,SKILL_CATEGORY,PROFICIENCY_LEVEL,YEARS_OF_EXPERIENCE,IS_PRIMARY_SKILL,LAST_USED_DATE,SELF_RATING,VERIFIED_BY_MANAGER,CREATED_AT
1410,1342,Redshift,Cloud Data Platform,Advanced,0.7,false,2025-06-17,3.2,true,2026-03-20 06:58:39.498
1566,1319,Airflow,Workflow Orchestration,Beginner,7.5,true,2025-12-06,2.7,true,2026-03-20 06:58:39.498
1649,1165,Power BI,Visualization,Beginner,9.6,false,2025-11-05,4.2,false,2026-03-20 06:58:39.498
1114,1259,CI/CD,DevOps,Intermediate,1.3,false,2025-06-24,4.2,false,2026-03-20 06:58:39.498
1589,1140,Tableau,Visualization,Intermediate,8.0,true,2025-09-18,4.5,false,2026-03-20 06:58:39.498
1717,1093,JavaScript,Programming,Beginner,8.9,false,2025-07-26,2.6,true,2026-03-20 06:58:39.498
222,1362,Looker,Visualization,Beginner,11.0,false,2025-07-11,3.2,false,2026-03-20 06:58:39.498
247,1488,Fivetran,Data Integration,Beginner,10.9,false,2025-06-14,2.9,true,2026-03-20 06:58:39.498
1596,1001,Matillion,ETL,Advanced,9.5,false,2025-08-24,4.4,false,2026-03-20 06:58:39.498
49,1232,CI/CD,DevOps,Expert,8.0,true,2026-02-12,3.6,false,2026-03-20 06:58:39.498
1632,1432,Snowflake,Cloud Data Platform,Beginner,1.9,true,2025-07-28,3.3,false,2026-03-20 06:58:39.498
1939,1081,Python,Programming,Intermediate,5.0,false,2025-09-10,2.7,true,2026-03-20 06:58:39.498
532,1379,Azure,Cloud Platform,Expert,3.2,false,2026-02-04,2.1,false,2026-03-20 06:58:39.498
14,1380,Redshift,Cloud Data Platform,Advanced,6.0,false,2026-03-10,2.5,false,2026-03-20 06:58:39.498
1188,1498,Informatica,ETL,Advanced,2.7,false,2026-01-03,4.7,false,2026-03-20 06:58:39.498
1117,1188,AWS,Cloud Platform,Expert,7.5,false,2025-09-04,4.6,false,2026-03-20 06:58:39.498
185,1411,Terraform,Infrastructure as Code,Advanced,7.4,true,2026-02-13,2.0,true,2026-03-20 06:58:39.498
11101,1513,Snowflake,Cloud Platform,Expert,8.0,true,2026-03-15,4.8,true,2026-03-21 04:04:54.479
1627,1487,Matillion,ETL,Intermediate,14.0,false,2025-12-29,2.8,false,2026-03-20 06:58:39.498
503,1253,Informatica,ETL,Intermediate,4.8,false,2026-01-29,3.9,true,2026-03-20 06:58:39.498
407,1194,Deep Learning,AI/ML,Expert,9.0,false,2025-11-21,4.2,false,2026-03-20 06:58:39.498
1899,1436,Apache Spark,Big Data,Advanced,13.8,false,2025-05-11,4.1,true,2026-03-20 06:58:39.498
1855,1371,Azure,Cloud Platform,Advanced,2.0,false,2025-07-25,3.0,true,2026-03-20 06:58:39.498
1749,1207,Redshift,Cloud Data Platform,Beginner,3.7,true,2025-08-15,2.8,false,2026-03-20 06:58:39.498
1386,1098,React,Frontend,Beginner,9.5,false,2025-06-27,2.7,false,2026-03-20 06:58:39.498
1786,1103,Linux,Operating System,Advanced,11.6,false,2025-09-09,4.8,true,2026-03-20 06:58:39.498
11107,1514,Python,Programming,Expert,12.0,false,2026-03-18,4.8,true,2026-03-21 04:04:54.479
2020,1497,Talend,ETL,Beginner,9.8,true,2025-12-01,4.2,false,2026-03-20 06:58:39.498
1900,1184,Azure,Cloud Platform,Intermediate,10.3,true,2025-06-02,3.4,false,2026-03-20 06:58:39.498
289,1406,NLP,AI/ML,Intermediate,6.9,false,2025-12-13,5.0,true,2026-03-20 06:58:39.498
1597,1221,Python,Programming,Advanced,12.5,false,2025-08-17,4.8,false,2026-03-20 06:58:39.498
149,1453,Kubernetes,Container Orchestration,Intermediate,4.2,false,2025-06-01,2.4,false,2026-03-20 06:58:39.498
141,1449,Matillion,ETL,Beginner,12.9,false,2025-04-27,2.4,false,2026-03-20 06:58:39.498
1487,1363,Python,Programming,Advanced,4.8,false,2025-03-23,4.5,false,2026-03-20 06:58:39.498
45,1461,Power BI,Visualization,Beginner,13.4,false,2026-03-17,4.9,true,2026-03-20 06:58:39.498
478,1421,GCP,Cloud Platform,Expert,4.1,false,2025-04-03,3.4,true,2026-03-20 06:58:39.498
1204,1260,R,Programming,Beginner,5.9,false,2025-04-12,3.5,false,2026-03-20 06:58:39.498
16,1380,Matillion,ETL,Intermediate,10.8,false,2025-12-02,2.2,false,2026-03-20 06:58:39.498
1517,1218,Looker,Visualization,Advanced,14.5,true,2025-09-22,5.0,true,2026-03-20 06:58:39.498
1611,1462,Scala,Programming,Intermediate,8.0,false,2025-04-27,3.5,false,2026-03-20 06:58:39.498
11116,1516,Databricks,Big Data,Advanced,5.0,false,2026-02-28,4.4,true,2026-03-21 04:04:54.479
1879,1279,Apache Spark,Big Data,Expert,13.0,false,2025-07-31,4.0,true,2026-03-20 06:58:39.498
1689,1271,Redshift,Cloud Data Platform,Intermediate,12.9,false,2025-04-02,4.2,true,2026-03-20 06:58:39.498
591,1338,CI/CD,DevOps,Advanced,5.8,true,2025-09-23,2.7,false,2026-03-20 06:58:39.498
200,1366,SSIS,ETL,Beginner,10.4,true,2025-05-05,2.2,true,2026-03-20 06:58:39.498
1322,1023,Scala,Programming,Expert,10.1,false,2025-04-02,3.4,false,2026-03-20 06:58:39.498
269,1135,Machine Learning,AI/ML,Expert,7.9,false,2026-01-05,4.8,true,2026-03-20 06:58:39.498
471,1274,Azure,Cloud Platform,Beginner,3.0,false,2025-08-20,3.4,false,2026-03-20 06:58:39.498
207,1454,Deep Learning,AI/ML,Expert,4.0,true,2025-04-09,2.9,true,2026-03-20 06:58:39.498
438,1104,MongoDB,NoSQL,Intermediate,10.3,true,2025-06-12,2.7,true,2026-03-20 06:58:39.498
18,1392,Terraform,Infrastructure as Code,Advanced,9.8,true,2025-04-12,3.2,false,2026-03-20 06:58:39.498
1506,1170,Git,Version Control,Beginner,5.1,false,2025-04-02,3.7,true,2026-03-20 06:58:39.498
240,1493,PostgreSQL,Database,Advanced,3.4,false,2025-05-29,2.1,false,2026-03-20 06:58:39.498
1388,1077,Git,Version Control,Expert,11.5,false,2026-02-27,2.3,true,2026-03-20 06:58:39.498
2035,1407,SSIS,ETL,Advanced,2.2,false,2025-07-27,4.9,true,2026-03-20 06:58:39.498
352,1107,Streamlit,App Development,Expert,2.7,false,2025-11-13,4.0,true,2026-03-20 06:58:39.498
11143,1522,Azure,Cloud Platform,Expert,10.0,false,2026-03-10,4.7,true,2026-03-21 04:04:54.479
11117,1517,Snowflake,Cloud Platform,Expert,7.0,true,2026-03-17,4.7,true,2026-03-21 04:04:54.479
1303,1477,Qlik,Visualization,Expert,2.4,false,2025-04-04,4.8,true,2026-03-20 06:58:39.498
1862,1156,Kafka,Streaming,Advanced,9.4,false,2026-01-29,3.3,true,2026-03-20 06:58:39.498
11103,1513,AWS,Cloud Platform,Expert,9.5,false,2026-03-18,4.7,true,2026-03-21 04:04:54.479
1148,1044,Informatica,ETL,Advanced,4.0,false,2025-10-04,3.9,true,2026-03-20 06:58:39.498
530,1311,dbt,Data Transformation,Expert,10.6,false,2026-01-29,2.6,true,2026-03-20 06:58:39.498
101,1364,Streamlit,App Development,Intermediate,5.9,true,2026-01-10,2.7,false,2026-03-20 06:58:39.498
1285,1079,Git,Version Control,Expert,15.0,false,2025-07-09,2.7,true,2026-03-20 06:58:39.498
11,1332,Java,Programming,Expert,7.2,false,2026-02-27,3.3,true,2026-03-20 06:58:39.498
1300,1237,Power BI,Visualization,Expert,1.4,false,2026-01-16,4.2,true,2026-03-20 06:58:39.498
1808,1145,Qlik,Visualization,Advanced,13.4,false,2025-11-24,2.1,true,2026-03-20 06:58:39.498
424,1385,Git,Version Control,Beginner,7.0,false,2025-05-05,4.6,true,2026-03-20 06:58:39.498
604,1427,Databricks,Data Platform,Intermediate,1.4,false,2025-03-30,2.5,false,2026-03-20 06:58:39.498
355,1009,PostgreSQL,Database,Advanced,8.0,true,2025-10-11,2.8,false,2026-03-20 06:58:39.498
1794,1209,Databricks,Data Platform,Advanced,8.8,true,2026-03-02,4.5,false,2026-03-20 06:58:39.498
11148,1523,Informatica,ETL,Expert,10.0,false,2026-03-05,4.6,true,2026-03-21 04:04:54.479
213,1365,Docker,Containerization,Expert,3.1,false,2025-12-03,3.0,false,2026-03-20 06:58:39.498
2052,1071,Power BI,Visualization,Advanced,1.4,false,2025-09-22,2.1,true,2026-03-20 06:58:39.498
549,1228,JavaScript,Programming,Intermediate,14.0,false,2025-08-23,4.2,true,2026-03-20 06:58:39.498
1132,1053,Linux,Operating System,Beginner,11.9,false,2025-12-12,3.2,true,2026-03-20 06:58:39.498
1638,1146,NLP,AI/ML,Beginner,6.3,true,2025-05-10,2.4,true,2026-03-20 06:58:39.498
1211,1401,Tableau,Visualization,Advanced,13.0,false,2025-07-08,4.3,true,2026-03-20 06:58:39.498
1363,1434,Tableau,Visualization,Advanced,0.7,false,2025-09-28,4.3,true,2026-03-20 06:58:39.498
470,1274,Tableau,Visualization,Expert,7.5,true,2025-08-19,2.8,false,2026-03-20 06:58:39.498
262,1210,Scala,Programming,Intermediate,3.4,false,2026-01-03,3.7,false,2026-03-20 06:58:39.498
1572,1394,Linux,Operating System,Beginner,4.8,false,2025-06-29,3.1,true,2026-03-20 06:58:39.498
1439,1433,Terraform,Infrastructure as Code,Beginner,13.1,true,2025-06-26,2.0,true,2026-03-20 06:58:39.498
1906,1138,Sigma,Analytics,Beginner,4.5,true,2025-11-09,3.1,true,2026-03-20 06:58:39.498
1418,1065,Sigma,Analytics,Expert,3.8,false,2025-09-09,3.8,true,2026-03-20 06:58:39.498
2008,1174,Sigma,Analytics,Advanced,13.4,false,2025-09-21,2.4,true,2026-03-20 06:58:39.498
1609,1462,Redshift,Cloud Data Platform,Advanced,14.7,true,2025-11-15,3.7,false,2026-03-20 06:58:39.498
2013,1440,Deep Learning,AI/ML,Expert,9.5,false,2025-08-22,2.4,true,2026-03-20 06:58:39.498
109,1261,Kubernetes,Container Orchestration,Advanced,4.1,true,2025-06-22,4.2,false,2026-03-20 06:58:39.498
11136,1521,BigQuery,Cloud Platform,Expert,9.0,false,2026-03-16,4.8,true,2026-03-21 04:04:54.479
1702,1211,Databricks,Data Platform,Advanced,11.2,true,2025-08-29,5.0,false,2026-03-20 06:58:39.498
1676,1358,Databricks,Data Platform,Advanced,11.2,false,2025-11-04,3.6,true,2026-03-20 06:58:39.498
1446,1314,Looker,Visualization,Expert,13.7,false,2025-05-01,2.3,true,2026-03-20 06:58:39.498
1964,1479,Kubernetes,Container Orchestration,Beginner,9.0,false,2025-03-23,4.2,true,2026-03-20 06:58:39.498
463,1471,Fivetran,Data Integration,Advanced,11.6,false,2025-04-30,2.9,true,2026-03-20 06:58:39.498
1164,1113,SSIS,ETL,Advanced,1.9,false,2025-10-27,4.7,false,2026-03-20 06:58:39.498
272,1080,R,Programming,Intermediate,10.2,false,2026-02-22,2.0,false,2026-03-20 06:58:39.498
1788,1103,Power BI,Visualization,Expert,3.4,false,2025-09-28,2.0,false,2026-03-20 06:58:39.498
362,1056,Power BI,Visualization,Intermediate,3.6,true,2025-05-25,2.2,true,2026-03-20 06:58:39.498
1802,1052,Docker,Containerization,Intermediate,8.0,false,2026-01-28,4.5,true,2026-03-20 06:58:39.498
326,1334,SQL,Database,Beginner,11.5,false,2025-12-09,4.1,false,2026-03-20 06:58:39.498
1159,1166,Python,Programming,Intermediate,14.7,true,2025-06-21,4.0,true,2026-03-20 06:58:39.498
6,1131,React,Frontend,Beginner,1.7,true,2026-01-11,4.6,true,2026-03-20 06:58:39.498
1536,1200,BigQuery,Cloud Data Platform,Expert,5.8,false,2025-03-27,2.8,true,2026-03-20 06:58:39.498
1640,1146,React,Frontend,Advanced,9.0,false,2025-08-14,4.7,false,2026-03-20 06:58:39.498
1544,1087,Power BI,Visualization,Expert,7.6,false,2026-01-15,3.7,true,2026-03-20 06:58:39.498
302,1119,GCP,Cloud Platform,Expert,1.2,false,2026-02-18,4.8,true,2026-03-20 06:58:39.498
1648,1165,Deep Learning,AI/ML,Advanced,1.7,false,2025-10-25,4.7,true,2026-03-20 06:58:39.498
11128,1519,Terraform,DevOps,Expert,7.0,false,2026-03-10,4.7,true,2026-03-21 04:04:54.479
446,1003,Azure,Cloud Platform,Intermediate,7.4,false,2026-02-16,4.5,true,2026-03-20 06:58:39.498
11132,1520,Python,Programming,Expert,16.0,false,2026-03-19,4.9,true,2026-03-21 04:04:54.479
408,1194,Matillion,ETL,Advanced,10.5,false,2025-11-22,2.8,false,2026-03-20 06:58:39.498
1323,1023,Kafka,Streaming,Beginner,14.0,false,2026-03-20,2.9,false,2026-03-20 06:58:39.498
1599,1026,Terraform,Infrastructure as Code,Advanced,9.4,true,2025-09-04,2.6,true,2026-03-20 06:58:39.498
11130,1520,Machine Learning,AI/ML,Expert,14.0,true,2026-03-18,5.0,true,2026-03-21 04:04:54.479
393,1167,Kafka,Streaming,Beginner,11.9,false,2025-12-09,2.6,false,2026-03-20 06:58:39.498
1394,1022,Tableau,Visualization,Expert,4.1,false,2025-05-14,2.0,true,2026-03-20 06:58:39.498
2029,1455,Qlik,Visualization,Advanced,14.0,false,2025-11-30,4.4,true,2026-03-20 06:58:39.498
1443,1314,MongoDB,NoSQL,Advanced,3.8,true,2025-07-14,4.3,true,2026-03-20 06:58:39.498
236,1264,MongoDB,NoSQL,Advanced,10.8,false,2026-01-24,3.7,true,2026-03-20 06:58:39.498
578,1198,Scala,Programming,Intermediate,9.1,false,2025-05-06,3.6,false,2026-03-20 06:58:39.498
1477,1353,AWS,Cloud Platform,Expert,3.4,false,2025-11-10,4.5,false,2026-03-20 06:58:39.498
1974,1196,Kafka,Streaming,Beginner,2.0,true,2026-02-10,3.8,true,2026-03-20 06:58:39.498
1208,1189,Kafka,Streaming,Intermediate,6.1,false,2025-09-04,4.8,false,2026-03-20 06:58:39.498
453,1111,Deep Learning,AI/ML,Beginner,2.5,false,2025-04-04,3.1,false,2026-03-20 06:58:39.498
1360,1434,Machine Learning,AI/ML,Advanced,3.9,true,2025-12-24,4.6,false,2026-03-20 06:58:39.498
209,1365,R,Programming,Beginner,1.6,false,2025-06-03,3.0,false,2026-03-20 06:58:39.498
1520,1218,Python,Programming,Expert,12.4,false,2025-09-18,4.5,false,2026-03-20 06:58:39.498
389,1325,Git,Version Control,Intermediate,12.6,true,2026-01-01,4.4,true,2026-03-20 06:58:39.498
41,1008,Snowflake,Cloud Data Platform,Advanced,10.5,true,2025-04-06,3.0,true,2026-03-20 06:58:39.498
1380,1047,Power BI,Visualization,Expert,7.5,true,2025-04-11,3.3,true,2026-03-20 06:58:39.498
1135,1024,Azure,Cloud Platform,Expert,4.9,false,2025-06-29,4.1,true,2026-03-20 06:58:39.498
1391,1022,Java,Programming,Advanced,12.8,false,2026-02-05,3.6,true,2026-03-20 06:58:39.498
1154,1123,Qlik,Visualization,Expert,0.9,false,2025-08-19,4.9,false,2026-03-20 06:58:39.498
52,1232,R,Programming,Intermediate,12.0,false,2025-11-02,4.8,true,2026-03-20 06:58:39.498
1250,1136,NLP,AI/ML,Advanced,7.4,false,2025-12-19,3.6,false,2026-03-20 06:58:39.498
1473,1428,AWS,Cloud Platform,Intermediate,4.1,true,2025-06-19,2.7,false,2026-03-20 06:58:39.498
11108,1514,Azure,Cloud Platform,Advanced,6.0,false,2026-03-01,4.2,true,2026-03-21 04:04:54.479
11123,1518,R,Programming,Advanced,7.5,false,2026-03-05,4.4,true,2026-03-21 04:04:54.479
1400,1054,BigQuery,Cloud Data Platform,Expert,11.6,false,2025-06-22,2.9,true,2026-03-20 06:58:39.498
11139,1521,Airflow,Orchestration,Expert,7.0,false,2026-03-05,4.5,true,2026-03-21 04:04:54.479
1764,1491,Informatica,ETL,Expert,12.5,true,2025-11-18,3.4,true,2026-03-20 06:58:39.498
164,1355,Databricks,Data Platform,Advanced,6.8,true,2026-03-16,2.8,true,2026-03-20 06:58:39.498
1558,1390,AWS,Cloud Platform,Expert,2.0,false,2026-01-18,4.6,true,2026-03-20 06:58:39.498
329,1284,Deep Learning,AI/ML,Expert,0.8,true,2025-06-12,2.9,false,2026-03-20 06:58:39.498
297,1182,Snowflake,Cloud Data Platform,Intermediate,7.8,false,2025-05-14,2.0,false,2026-03-20 06:58:39.498
1969,1231,Power BI,Visualization,Expert,1.0,true,2025-10-11,3.3,true,2026-03-20 06:58:39.498
1665,1328,Looker,Visualization,Expert,14.6,false,2025-09-06,3.6,true,2026-03-20 06:58:39.498
319,1503,SQL,Database,Beginner,12.0,true,2026-01-01,4.5,false,2026-03-20 06:58:39.498
1803,1145,Redshift,Cloud Data Platform,Expert,1.6,true,2025-11-06,3.4,true,2026-03-20 06:58:39.498
54,1157,Git,Version Control,Beginner,10.2,false,2025-04-18,5.0,false,2026-03-20 06:58:39.498
2005,1413,Kafka,Streaming,Advanced,6.8,false,2025-05-14,2.2,true,2026-03-20 06:58:39.498
11138,1521,Kafka,Streaming,Expert,8.0,false,2026-03-10,4.6,true,2026-03-21 04:04:54.479
1122,1423,Power BI,Visualization,Expert,7.9,false,2025-06-28,3.2,true,2026-03-20 06:58:39.498
1358,1276,CI/CD,DevOps,Advanced,8.9,true,2025-07-29,2.7,false,2026-03-20 06:58:39.498
1590,1140,Machine Learning,AI/ML,Intermediate,12.9,false,2025-11-27,4.0,true,2026-03-20 06:58:39.498
1661,1216,NLP,AI/ML,Expert,3.4,true,2025-12-28,2.1,false,2026-03-20 06:58:39.498
40,1473,Matillion,ETL,Advanced,11.7,true,2025-08-12,3.8,true,2026-03-20 06:58:39.498
119,1076,JavaScript,Programming,Intermediate,8.7,false,2025-07-17,4.0,true,2026-03-20 06:58:39.498
423,1213,BigQuery,Cloud Data Platform,Advanced,10.3,false,2025-04-07,2.0,true,2026-03-20 06:58:39.498
1925,1324,Terraform,Infrastructure as Code,Advanced,12.1,false,2026-01-28,3.3,false,2026-03-20 06:58:39.498
226,1362,Redshift,Cloud Data Platform,Expert,11.6,false,2026-01-30,4.2,true,2026-03-20 06:58:39.498
1341,1459,PostgreSQL,Database,Advanced,4.8,false,2025-11-01,4.9,true,2026-03-20 06:58:39.498
11131,1520,Deep Learning,AI/ML,Expert,10.0,false,2026-03-15,4.9,true,2026-03-21 04:04:54.479
601,1427,Deep Learning,AI/ML,Intermediate,7.9,true,2025-06-25,2.1,false,2026-03-20 06:58:39.498
1483,1363,Airflow,Workflow Orchestration,Expert,13.5,true,2025-08-31,2.0,true,2026-03-20 06:58:39.498
2024,1497,JavaScript,Programming,Expert,9.4,false,2025-08-18,4.7,true,2026-03-20 06:58:39.498
374,1031,Kubernetes,Container Orchestration,Advanced,12.3,true,2025-08-31,3.9,true,2026-03-20 06:58:39.498
1746,1403,Apache Spark,Big Data,Intermediate,4.1,false,2025-08-01,4.5,false,2026-03-20 06:58:39.498
1280,1317,R,Programming,Expert,5.9,false,2025-05-18,3.4,false,2026-03-20 06:58:39.498
467,1471,Kubernetes,Container Orchestration,Intermediate,6.9,false,2025-09-27,4.3,true,2026-03-20 06:58:39.498
1584,1160,Azure,Cloud Platform,Expert,9.3,true,2025-10-02,3.3,false,2026-03-20 06:58:39.498
1105,1300,Azure,Cloud Platform,Advanced,2.9,false,2026-01-27,4.3,true,2026-03-20 06:58:39.498
1522,1369,Power BI,Visualization,Expert,13.1,false,2025-12-13,3.3,true,2026-03-20 06:58:39.498
139,1449,Java,Programming,Intermediate,7.3,false,2025-08-10,2.1,true,2026-03-20 06:58:39.498
1292,1241,Tableau,Visualization,Expert,14.7,false,2026-02-08,3.4,true,2026-03-20 06:58:39.498
519,1304,AWS,Cloud Platform,Intermediate,11.5,false,2026-03-11,2.2,true,2026-03-20 06:58:39.498
133,1445,Streamlit,App Development,Advanced,8.0,false,2025-07-09,3.5,true,2026-03-20 06:58:39.498
138,1449,SQL,Database,Intermediate,10.9,true,2025-12-24,2.8,true,2026-03-20 06:58:39.498
1723,1064,Talend,ETL,Intermediate,3.4,false,2025-08-25,2.0,true,2026-03-20 06:58:39.498
444,1003,Python,Programming,Expert,15.0,true,2025-09-09,2.9,true,2026-03-20 06:58:39.498
1999,1387,PostgreSQL,Database,Beginner,8.6,false,2025-08-01,3.1,true,2026-03-20 06:58:39.498
1911,1011,GCP,Cloud Platform,Advanced,8.0,false,2025-12-31,3.6,false,2026-03-20 06:58:39.498
1294,1241,Docker,Containerization,Expert,0.8,false,2026-01-02,3.4,true,2026-03-20 06:58:39.498
1170,1069,Matillion,ETL,Advanced,3.7,true,2025-10-26,3.2,true,2026-03-20 06:58:39.498
450,1111,BigQuery,Cloud Data Platform,Expert,3.5,true,2025-11-04,5.0,false,2026-03-20 06:58:39.498
1738,1289,Kubernetes,Container Orchestration,Advanced,5.2,true,2025-07-24,2.1,false,2026-03-20 06:58:39.498
189,1262,Tableau,Visualization,Expert,1.2,true,2025-11-24,3.7,false,2026-03-20 06:58:39.498
1891,1045,Linux,Operating System,Advanced,8.9,true,2025-09-16,3.5,false,2026-03-20 06:58:39.498
1461,1163,PostgreSQL,Database,Intermediate,11.6,true,2025-07-13,4.0,false,2026-03-20 06:58:39.498
1194,1490,Linux,Operating System,Advanced,14.2,false,2025-06-20,4.8,false,2026-03-20 06:58:39.498
1283,1079,Streamlit,App Development,Advanced,3.3,true,2026-02-07,4.4,false,2026-03-20 06:58:39.498
218,1179,Apache Spark,Big Data,Beginner,10.1,false,2026-02-25,4.1,true,2026-03-20 06:58:39.498
11114,1516,Python,Programming,Expert,13.0,false,2026-03-15,4.9,true,2026-03-21 04:04:54.479
162,1050,Python,Programming,Beginner,11.7,false,2025-10-17,5.0,true,2026-03-20 06:58:39.498
1907,1046,PostgreSQL,Database,Intermediate,11.2,true,2025-08-30,4.9,false,2026-03-20 06:58:39.498
1530,1171,Tableau,Visualization,Expert,12.5,false,2026-02-24,2.9,true,2026-03-20 06:58:39.498
1809,1256,CI/CD,DevOps,Intermediate,6.4,true,2025-10-05,3.3,true,2026-03-20 06:58:39.498
1529,1171,Linux,Operating System,Advanced,5.7,true,2025-06-26,4.0,false,2026-03-20 06:58:39.498
1601,1026,Looker,Visualization,Expert,10.4,false,2026-02-04,3.2,true,2026-03-20 06:58:39.498
1942,1083,Git,Version Control,Expert,6.3,false,2025-04-20,3.2,false,2026-03-20 06:58:39.498
1791,1089,Deep Learning,AI/ML,Advanced,13.3,true,2025-03-27,4.4,false,2026-03-20 06:58:39.498
148,1453,Talend,ETL,Advanced,8.6,false,2025-11-10,4.4,false,2026-03-20 06:58:39.498
1793,1405,Airflow,Workflow Orchestration,Expert,13.0,true,2025-04-04,4.7,true,2026-03-20 06:58:39.498
1797,1389,Matillion,ETL,Expert,2.8,true,2025-09-26,3.1,false,2026-03-20 06:58:39.498
1587,1160,Machine Learning,AI/ML,Advanced,1.6,false,2025-07-20,2.9,false,2026-03-20 06:58:39.498
1235,1035,Machine Learning,AI/ML,Intermediate,4.2,false,2025-11-16,4.5,true,2026-03-20 06:58:39.498
1495,1444,Python,Programming,Expert,5.2,false,2025-09-30,3.3,true,2026-03-20 06:58:39.498
1137,1024,Informatica,ETL,Beginner,10.2,false,2025-08-22,2.9,true,2026-03-20 06:58:39.498
1462,1163,Git,Version Control,Advanced,9.6,false,2025-11-27,2.5,false,2026-03-20 06:58:39.498
1171,1069,Streamlit,App Development,Intermediate,8.5,false,2026-02-10,3.3,false,2026-03-20 06:58:39.498
1508,1356,Databricks,Data Platform,Beginner,2.0,false,2026-02-27,4.3,false,2026-03-20 06:58:39.498
364,1404,NLP,AI/ML,Beginner,9.2,false,2025-11-27,3.0,false,2026-03-20 06:58:39.498
1727,1029,Tableau,Visualization,Advanced,5.3,false,2026-01-12,4.6,false,2026-03-20 06:58:39.498
1412,1342,CI/CD,DevOps,Advanced,2.5,false,2025-06-20,2.9,false,2026-03-20 06:58:39.498
1179,1235,CI/CD,DevOps,Expert,2.4,false,2025-08-19,2.1,true,2026-03-20 06:58:39.498
1730,1029,Linux,Operating System,Expert,5.8,false,2025-12-03,3.3,true,2026-03-20 06:58:39.498
1408,1342,SSRS,Analytics,Expert,4.9,false,2025-10-17,4.3,true,2026-03-20 06:58:39.498
1652,1041,SSRS,Analytics,Intermediate,10.5,false,2026-02-18,4.6,false,2026-03-20 06:58:39.498
1817,1499,GCP,Cloud Platform,Intermediate,3.7,false,2025-11-05,4.7,false,2026-03-20 06:58:39.498
376,1028,Scala,Programming,Expert,3.1,true,2025-03-25,2.6,false,2026-03-20 06:58:39.498
1710,1254,Streamlit,App Development,Expert,13.5,false,2025-10-14,4.6,false,2026-03-20 06:58:39.498
1149,1044,R,Programming,Intermediate,7.8,false,2025-06-26,2.4,true,2026-03-20 06:58:39.498
572,1004,PostgreSQL,Database,Advanced,14.6,false,2025-05-16,3.0,true,2026-03-20 06:58:39.498
1972,1457,Streamlit,App Development,Beginner,5.1,false,2025-07-26,2.4,true,2026-03-20 06:58:39.498
1704,1211,Apache Spark,Big Data,Expert,13.1,false,2025-11-27,4.0,false,2026-03-20 06:58:39.498
1287,1295,Fivetran,Data Integration,Beginner,5.8,false,2025-09-08,2.3,false,2026-03-20 06:58:39.498
143,1021,Machine Learning,AI/ML,Intermediate,14.4,true,2025-08-06,3.7,false,2026-03-20 06:58:39.498
1126,1437,Java,Programming,Intermediate,6.9,true,2025-05-19,2.9,true,2026-03-20 06:58:39.498
1405,1190,Python,Programming,Beginner,2.0,false,2025-08-12,4.4,true,2026-03-20 06:58:39.498
1480,1315,Tableau,Visualization,Beginner,10.0,false,2025-12-05,2.0,true,2026-03-20 06:58:39.498
1970,1231,Tableau,Visualization,Intermediate,7.7,false,2026-01-26,5.0,false,2026-03-20 06:58:39.498
328,1334,Matillion,ETL,Expert,7.9,false,2025-10-26,4.9,true,2026-03-20 06:58:39.498
1113,1259,Python,Programming,Advanced,3.7,true,2026-01-29,2.3,true,2026-03-20 06:58:39.498
1157,1346,NLP,AI/ML,Expert,6.1,false,2025-12-20,2.0,false,2026-03-20 06:58:39.498
1967,1226,Linux,Operating System,Advanced,6.5,false,2025-08-07,3.4,true,2026-03-20 06:58:39.498
233,1002,Git,Version Control,Advanced,3.8,true,2025-08-04,4.1,false,2026-03-20 06:58:39.498
1844,1463,R,Programming,Beginner,1.5,true,2025-09-04,2.3,false,2026-03-20 06:58:39.498
1514,1017,Terraform,Infrastructure as Code,Beginner,6.1,false,2025-05-22,2.6,true,2026-03-20 06:58:39.498
1901,1184,Kubernetes,Container Orchestration,Intermediate,10.8,false,2025-06-02,3.0,true,2026-03-20 06:58:39.498
1957,1345,Fivetran,Data Integration,Beginner,11.1,false,2026-02-25,3.0,true,2026-03-20 06:58:39.498
309,1357,Terraform,Infrastructure as Code,Intermediate,4.2,false,2025-11-19,4.4,true,2026-03-20 06:58:39.498
1805,1145,Fivetran,Data Integration,Expert,1.3,false,2025-12-21,2.6,false,2026-03-20 06:58:39.498
2034,1407,Matillion,ETL,Expert,10.8,false,2025-03-23,3.2,false,2026-03-20 06:58:39.498
569,1102,Streamlit,App Development,Expert,12.4,false,2026-01-10,4.2,true,2026-03-20 06:58:39.498
1866,1012,GCP,Cloud Platform,Advanced,4.7,true,2026-03-03,3.2,true,2026-03-20 06:58:39.498
1739,1208,Python,Programming,Beginner,11.5,true,2026-03-12,4.1,true,2026-03-20 06:58:39.498
12,1332,BigQuery,Cloud Data Platform,Expert,8.2,false,2026-03-01,2.2,true,2026-03-20 06:58:39.498
1932,1015,Talend,ETL,Advanced,1.9,false,2025-08-26,4.5,false,2026-03-20 06:58:39.498
405,1194,Looker,Visualization,Beginner,3.7,false,2025-06-06,3.6,false,2026-03-20 06:58:39.498
